dontShowMessage.accesskey,,iso-8859-1.title,Западноевропейская (ISO-8859-1)
bidiSwitchPageDirectionItem.label bidiSwitchTextDirectionItem.label,Переключить направление текста на странице,iso-8859-2.title,Центральноевропейская (ISO-8859-2)
bidiSwitchPageDirectionItem.accesskey,,iso-8859-3.title,Южноевропейская (ISO-8859-3)
bidiSwitchTextDirectionItem.accesskey,,iso-8859-4.title,Прибалтийская (ISO-8859-4)
findOnCmd.label,Ари адаҟьаҿ аԥшаара…,iso-8859-9.title,Турецкая (ISO-8859-9)
findOnCmd.accesskey,,iso-8859-10.title,Скандинавская (ISO-8859-10)
findOnCmd.commandkey,f,iso-8859-13.title,Прибалтийская (ISO-8859-13)
findAgainCmd.label,Ҽазнык аԥшаара,iso-8859-14.title,Кельтская (ISO-8859-14)
findAgainCmd.accesskey,,iso-8859-15.title,Западноевропейская (ISO-8859-15)
findAgainCmd.commandkey,g,iso-8859-16.title,Румынская (ISO-8859-16)
findAgainCmd.commandkey2,VK_F3,windows-1250.title,Центральноевропейская (Windows-1250)
spellAddDictionaries.label,Добавить словари…,windows-1252.title,Западноевропейская (Windows-1252)
spellAddDictionaries.accesskey,,windows-1254.title,Турецкая (Windows-1254)
editBookmark.done.label,"Имазеиуп, Ирхьиоп",windows-1257.title,Прибалтийская (Windows-1257)
editBookmark.removeBookmark.label editBookmark.removeBookmark.accessKey,У&далить закладку,x-mac-roman.title,Западноевропейская (MacRoman)
editBookmark.undo.accessKey,т,x-mac-ce.title,Центральноевропейская (MacCE)
editBookmark.edit.label,Аиҭакра…,x-mac-turkish.title,Турецкая (MacTurkish)
editBookmark.edit.accessKey,м,x-mac-croatian.title,Хорватская (MacCroatian)
identity.unverifiedsite2,Ари авеб-саит ахаҭара иазкны аинформациа ыҟам.,x-mac-romanian.title,Румынская (MacRomanian)
identity.connectedTo,Вы соединены с,x-mac-icelandic.title,Исландская (MacIcelandic)
identity.runBy,который управляется,iso-2022-jp.title,Японская (ISO-2022-JP)
identity.moreInfoLinkText,Подробнее…,shift_jis.title,Японская (Shift_JIS)
downloadMonitor2.tooltip,"Щёлкните, чтобы открыть окно загрузок",euc-jp.title,Японская (EUC-JP)
location,source,big5.title,Китайская традиционная (Big5)
browsewithcaret.checkMsg,Ари аԥенџьыр уаҳа иааҳмырԥшлап.,big5-hkscs.title,Китайская традиционная (Big5-HKSCS)
browsewithcaret.checkWindowTitle,Иактиву акурсор,x-euc-tw.title,Китайская традиционная (EUC-TW)
browsewithcaret.checkLabel,"Апатҟур F7 ақәаҕәараан..  Ари арежим аҟны, акрсор адаҟьаҿ иқәыргыланы, атекст алышәкаар шәлшоит АКЛАВИАТУРА ала. Ари арежим ҿаҳкрыма?",gb2312.title,Китайская упрощённая (GB2312)
browsewithcaret.checkButtonLabel,Ааи,hz-gb-2312.title,Китайская упрощённая (HZ)
location,source,x-gbk.title,Китайская упрощённая (GBK)
Yes,Азин аҭатәуп,iso-2022-cn.title,Китайская упрощённая (ISO-2022-CN)
No,Мап ацәктәуп,euc-kr.title,Корейская (EUC-KR)
Titleline,Безопасность в Интернете,x-johab.title,Корейская (JOHAB)
CheckMessage,Запомнить решение,x-windows-949.title,Корейская (UHC)
EnableCapabilityQuery,"Сценарий с «%S» запросил дополнительные привилегии, что НЕБЕЗОПАСНО и может подвергнуть риску вашу машину или данные:

%S

Вам следует дать их, только если вы доверяете этому источнику.",iso-2022-kr.title,Корейская (ISO-2022-KR)
EnableCapabilityDenied,A script from «%S» was denied %S privileges.,utf-7.title,Юникод (UTF-7)
CheckLoadURIError,Ошибка системы безопасности: содержимое «%S» не имеет права загружать %S или ссылаться на него.,utf-8.title,Юникод (UTF-8)
CheckSameOriginError,Ошибка системы безопасности: содержимое «%S» не имеет права загружать данные из %S.,utf-16.title,Юникод (UTF-16)
GetPropertyDenied,Permission denied to get property %S.%S,utf-16le.title,Юникод (UTF-16 Little Endian)
SetPropertyDenied,Permission denied to set property %S.%S,utf-16be.title,Юникод (UTF-16 Big Endian)
CallMethodDenied,Permission denied to call method %S.%S,utf-32le.title,Юникод (UTF-32 Little Endian)
CreateWrapperDenied,Permission denied to create wrapper for object of class %S,utf-32be.title,Юникод (UTF-32 Big Endian)
ExtensionCapability,Неизвестно: %S,iso-8859-5.title,Кириллица (ISO-8859-5)
ProtocolFlagError,"Предупреждение: Обработчик протокола для «%S» не объявил о политике безопасности. Хотя загрузка таких протоколов пока разрешена, данное поведение считается устаревшим. Для получения более подробной информации обратитесь к документации на nsIProtocolHandler.idl.",iso-ir-111.title,Кириллица (ISO-IR-111)
capdesc.UniversalBrowserRead,Чтение личных данных с любого сайта или окна,windows-1251.title,Кириллица (Windows-1251)
capdesc.UniversalBrowserWrite,Изменение любого открытого окна,x-mac-cyrillic.title,Кириллица (MacCyrillic)
capdesc.UniversalXPConnect,Запуск или установка программного обеспечения на вашей машине,x-mac-ukrainian.title,Кириллица/Украина (MacUkrainian)
capdesc.UniversalFileRead,Чтение и загрузка локальных файлов,koi8-r.title,Кириллица (KOI8-R)
capdesc.CapabilityPreferencesAccess,Обход ключевых настроек безопасности,koi8-u.title,Кириллица/Украина (KOI8-U)
capdesc.UniversalPreferencesRead,Чтение настроек программы,iso-8859-7.title,Греческая (ISO-8859-7)
capdesc.UniversalPreferencesWrite,Изменение настроек программы,windows-1253.title,Греческая (Windows-1253)
location,source,x-mac-greek.title,Греческая (MacGreek)
certmgr.title,Менеджер сертификатов,windows-1258.title,Вьетнамская (Windows-1258)
certmgr.tab.mine,Ваши сертификаты,x-viet-tcvn5712.title,Вьетнамская (TCVN)
certmgr.tab.others2,Люди,viscii.title,Вьетнамская (VISCII)
certmgr.tab.websites3,Серверы,x-viet-vps.title,Вьетнамская (VPS)
certmgr.tab.ca,Центры сертификации,geostd8.title,Грузинская (GEOSTD8)
certmgr.tab.orphan2,Другие,tis-620.title,Тайская (TIS-620)
certmgr.ca.builtins,Встроенные центры сертификации,iso-8859-11.title,Тайская (ISO-8859-11)
certmgr.ca.mycas,Управляемые вами центры,windows-874.title,Тайская (Windows-874)
certmgr.mine,"У вас хранятся сертификаты от следующих организаций, служащие для вашей идентификации:",ibm874.title,Тайская (IBM-874)
certmgr.others,"У вас хранятся сертификаты, служащие для идентификации следующих лиц:",armscii-8.title,Армянская (ARMSCII-8)
certmgr.websites2,"У вас хранятся сертификаты, служащие для идентификации следующих серверов:",iso-8859-6.title,Арабская (ISO-8859-6)
certmgr.cas,"У вас хранятся сертификаты, служащие для идентификации следующих центров сертификации:",iso-8859-6-i.title,Арабская (ISO-8859-6-I)
certmgr.orphans,"У вас хранятся сертификаты, не подходящие под какие-либо другие категории:",iso-8859-6-e.title,Арабская (ISO-8859-6-E)
certmgr.detail.general_tab.title,Основное,iso-8859-8.title,Иврит (ISO-8859-8)
certmgr.detail.general_tab.accesskey,,iso-8859-8-i.title,Иврит (ISO-8859-8-I)
certmgr.detail.prettyprint_tab.title,Акәамаҵамақәа,iso-8859-8-e.title,Иврит (ISO-8859-8-E)
certmgr.detail.prettyprint_tab.accesskey,,windows-1255.title,Иврит (Windows-1255)
certmgr.pending.label,Идёт проверка сертификата…,windows-1256.title,Арабская (Windows-1256)
certmgr.subjectinfo.label,Кому выдано,x-user-defined.title,Определённая пользователем
certmgr.issuerinfo.label,Кем выдано,ibm866.title,Кириллица/Россия (CP-866)
certmgr.validity.label,Действителен,ibm850.title,Западноевропейская (IBM-850)
certmgr.fingerprints.label,Отпечатки,ibm852.title,Центральноевропейская (IBM-852)
certmgr.certdetail.title,Подробности сертификата,ibm855.title,Кириллица (IBM-855)
certmgr.certdetail.cn,Общее имя (CN),ibm857.title,Турецкая (IBM-857)
certmgr.certdetail.o,Организация (O),ibm862.title,Иврит (IBM-862)
certmgr.certdetail.ou,Подразделение (OU),ibm864.title,Арабская (IBM-864)
